127.0.0.1 - - [11/Jul/2023:10:58:58 +0530] "GET /securebanking/AdminUI/account/images/instagram.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:58:58 +0530] "GET /securebanking/AdminUI/account/images/facebook.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:58:58 +0530] "GET /securebanking/AdminUI/account/images/twitter.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:58:58 +0530] "GET /securebanking/AdminUI/account/images/android.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:58:58 +0530] "GET /securebanking/AdminUI/account/images/apple.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:58:58 +0530] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [11/Jul/2023:10:59:03 +0530] "GET /securebanking/AdminUI/account/userlist?enc=8d30c33736fc25d2fafb9268c686dece823e75280a87324f83e207de1b53d39f6d60827b447a0bae6e34a1769eea1367&param1=c509f5aa-f79e-427d-ade9-24d87112ac46&param2=3e33c4f1-b366-4e93-bcb0-41b1c4d231ba HTTP/1.1" 200 40457
127.0.0.1 - - [11/Jul/2023:10:59:03 +0530] "GET /securebanking/resources/jquerylib/jquery-ui.min.js HTTP/1.1" 404 1126
127.0.0.1 - - [11/Jul/2023:10:59:03 +0530] "GET /securebanking/resources/js/cardPersonalization.js HTTP/1.1" 404 1125
127.0.0.1 - - [11/Jul/2023:10:59:03 +0530] "GET /securebanking/AdminUI/account/images/instagram.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:03 +0530] "GET /securebanking/AdminUI/account/images/facebook.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:03 +0530] "GET /securebanking/AdminUI/account/images/android.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:03 +0530] "GET /securebanking/AdminUI/account/images/twitter.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:03 +0530] "GET /securebanking/AdminUI/account/images/apple.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:03 +0530] "GET /securebanking/resources/jquerylib/jquery-ui.min.js HTTP/1.1" 404 1126
127.0.0.1 - - [11/Jul/2023:10:59:03 +0530] "GET /securebanking/resources/js/cardPersonalization.js HTTP/1.1" 404 1125
127.0.0.1 - - [11/Jul/2023:10:59:03 +0530] "GET /securebanking/AdminUI/account/images/facebook.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:03 +0530] "GET /securebanking/AdminUI/account/images/instagram.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:03 +0530] "GET /securebanking/AdminUI/account/images/twitter.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:03 +0530] "GET /securebanking/AdminUI/account/images/android.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:03 +0530] "GET /securebanking/AdminUI/account/images/apple.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:03 +0530] "GET /favicon.ico HTTP/1.1" 404 1087
127.0.0.1 - - [11/Jul/2023:10:59:06 +0530] "POST /securebanking/AdminUI/UserMgmt/userLoginCreationPage HTTP/1.1" 200 47224
127.0.0.1 - - [11/Jul/2023:10:59:06 +0530] "GET /securebanking/AdminUI/UserMgmt/images/facebook.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:06 +0530] "GET /securebanking/AdminUI/UserMgmt/images/android.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:06 +0530] "GET /securebanking/AdminUI/UserMgmt/images/twitter.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:06 +0530] "GET /securebanking/AdminUI/UserMgmt/images/instagram.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:06 +0530] "GET /securebanking/AdminUI/UserMgmt/images/apple.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:06 +0530] "GET /securebanking/js/AccountCreation.js HTTP/1.1" 304 -
127.0.0.1 - - [11/Jul/2023:10:59:06 +0530] "GET /securebanking/AdminUI/UserMgmt/images/instagram.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:06 +0530] "GET /securebanking/AdminUI/UserMgmt/images/facebook.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:06 +0530] "GET /securebanking/AdminUI/UserMgmt/images/apple.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:06 +0530] "GET /securebanking/AdminUI/UserMgmt/images/android.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:06 +0530] "GET /securebanking/AdminUI/UserMgmt/images/twitter.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:06 +0530] "GET /favicon.ico HTTP/1.1" 404 1087
127.0.0.1 - - [11/Jul/2023:10:59:10 +0530] "GET /securebanking/AdminUI/account/treeview?enc=27fd11e50ec2c14999fd4d13b0ec11b1739b617ae5b7c051b24cc3b19c67eaea2cbff4725654b522e3c459d1e8194744&param1=7ce85564-d462-4525-82c5-9e16768c1eaa&param2=cdcedf85-72ea-4dad-988a-6702a2331756 HTTP/1.1" 200 31105
127.0.0.1 - - [11/Jul/2023:10:59:10 +0530] "GET /securebanking/AdminUI/account/images/instagram.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:10 +0530] "GET /securebanking/AdminUI/account/images/facebook.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:10 +0530] "GET /securebanking/AdminUI/account/images/android.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:10 +0530] "GET /securebanking/AdminUI/account/images/twitter.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:10 +0530] "GET /securebanking/AdminUI/account/images/apple.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:10 +0530] "GET /securebanking/AdminUI/account/images/instagram.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:10 +0530] "GET /securebanking/AdminUI/account/images/twitter.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:10 +0530] "GET /securebanking/AdminUI/account/images/facebook.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:10 +0530] "GET /securebanking/AdminUI/account/images/apple.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:10 +0530] "GET /securebanking/AdminUI/account/images/android.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:10 +0530] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [11/Jul/2023:10:59:24 +0530] "GET /securebanking/AdminUI/login/layoutUser HTTP/1.1" 200 98280
127.0.0.1 - - [11/Jul/2023:10:59:24 +0530] "GET /securebanking/AdminUI/login/images/facebook.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:24 +0530] "GET /securebanking/AdminUI/login/images/instagram.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:59:24 +0530] "GET /securebanking/AdminUI/login/images/apple.png HTTP/1.1" 404 1053
